id1,id2,ddi_risk
DB01136,DB08912,"Potentially significant"
DB01136,DB08916,"Potentially significant"
DB01136,DB08918,"Potentially significant"
DB01136,DB08930,"Potentially significant"
DB01136,DB08931,"Potentially significant"
DB01136,DB08934,"Potentially significant"
DB01136,DB09026,"Potentially significant"
DB01136,DB09027,"Potentially significant"
DB01137,DB00204,"Avoid combination"
DB01137,DB00215,"Avoid combination"
DB01137,DB00246,"Avoid combination"
DB01137,DB00246,Significant
DB01137,DB00261,"Avoid combination"
DB01137,DB00280,"Avoid combination"
DB01137,DB00308,"Avoid combination"
DB01137,DB00342,"Avoid combination"
DB01137,DB00364,Significant
DB01137,DB00391,"Avoid combination"
DB01137,DB00468,"Avoid combination"
DB01137,DB00472,"Avoid combination"
DB01137,DB00489,"Avoid combination"
DB01137,DB00489,Critical
DB01137,DB00539,"Avoid combination"
DB01137,DB00604,"Avoid combination"
DB01137,DB00635,Significant
DB01137,DB00637,"Avoid combination"
DB01137,DB00679,"Avoid combination"
DB01137,DB00679,Critical
DB01137,DB00682,Significant
DB01137,DB00697,Critical
DB01137,DB00834,"Avoid combination"
DB01137,DB00839,Significant
DB01137,DB00860,Significant
DB01137,DB00875,"Avoid combination"
DB01137,DB00908,"Avoid combination"
DB01137,DB00933,Critical
DB01137,DB00959,Significant
DB01137,DB01035,"Avoid combination"
DB01137,DB01035,Critical
DB01137,DB01100,"Avoid combination"
DB01137,DB01118,"Avoid combination"
DB01137,DB01169,"Avoid combination"
DB01137,DB01175,"Avoid combination"
DB01137,DB01208,"Avoid combination"
DB01137,DB01218,"Avoid combination"
DB01137,DB01224,"Avoid combination"
DB01137,DB01227,"Avoid combination"
DB01137,DB01244,"Avoid combination"
DB01137,DB01267,"Avoid combination"
DB01137,DB01377,Significant
DB01137,DB01601,"Avoid combination"
DB01137,DB01624,"Avoid combination"
DB01137,DB04844,"Avoid combination"
DB01137,DB04855,"Avoid combination"
DB01137,DB04855,Significant
DB01137,DB04868,"Avoid combination"
DB01137,DB04946,"Avoid combination"
DB01137,DB05294,"Avoid combination"
DB01137,DB06216,"Avoid combination"
DB01137,DB06697,"Avoid combination"
DB01137,DB06708,"Avoid combination"
DB01137,DB06723,Significant
DB01137,DB08881,"Avoid combination"
DB01137,DB09083,"Avoid combination"
DB01137,DB09167,"Avoid combination"
DB01137,DB09322,Significant
DB01138,DB00682,Significant
DB01142,DB00176,Significant
DB01142,DB00246,Significant
DB01142,DB00313,Significant
DB01142,DB00472,Significant
DB01142,DB00476,Significant
DB01142,DB00503,Significant
DB01142,DB00601,Critical
DB01142,DB00615,Significant
DB01142,DB00715,Significant
DB01142,DB00752,Critical
DB01142,DB00780,Critical
DB01142,DB00908,Critical
DB01142,DB01037,Critical
DB01142,DB01045,Significant
DB01142,DB01104,Significant
DB01142,DB01168,Critical
DB01142,DB01201,Significant
DB01142,DB01247,Critical
DB01142,DB01626,Critical
DB01148,DB00761,Significant
DB01149,DB00091,"Potentially significant"
DB01149,DB00136,"Potentially significant"
DB01149,DB00175,"Potentially significant"
DB01149,DB00188,"Potentially significant"
DB01149,DB00193,"Potentially significant"
DB01149,DB00193,Significant
DB01149,DB00199,"Potentially significant"
DB01149,DB00203,"Potentially significant"
DB01149,DB00208,"Potentially significant"
DB01149,DB00215,"Potentially significant"
DB01149,DB00216,"Potentially significant"
DB01149,DB00220,"Potentially significant"
DB01149,DB00224,"Potentially significant"
DB01149,DB00227,"Potentially significant"
DB01149,DB00238,"Potentially significant"
DB01149,DB00243,Critical
DB01149,DB00243,"Potentially significant"
DB01149,DB00250,"Potentially significant"
DB01149,DB00270,"Potentially significant"
DB01149,DB00277,"Potentially significant"
DB01149,DB00280,"Potentially significant"
DB01149,DB00281,"Potentially significant"
DB01149,DB00285,"Potentially significant"
DB01149,DB00286,"Potentially significant"
DB01149,DB00295,"Potentially significant"
DB01149,DB00305,"Potentially significant"
DB01149,DB00315,Significant
DB01149,DB00317,"Potentially significant"
DB01149,DB00320,"Potentially significant"
DB01149,DB00333,"Potentially significant"
DB01149,DB00341,"Potentially significant"
DB01149,DB00342,Critical
DB01149,DB00343,"Potentially significant"
DB01149,DB00349,"Potentially significant"
DB01149,DB00353,"Potentially significant"
DB01149,DB00361,"Potentially significant"
DB01149,DB00367,"Potentially significant"
DB01149,DB00370,"Potentially significant"
DB01149,DB00381,"Potentially significant"
DB01149,DB00390,"Potentially significant"
DB01149,DB00393,"Potentially significant"
DB01149,DB00396,"Potentially significant"
DB01149,DB00404,"Potentially significant"
DB01149,DB00425,"Potentially significant"
DB01149,DB00440,"Potentially significant"
DB01149,DB00444,"Potentially significant"
DB01149,DB00448,"Potentially significant"
DB01149,DB00455,"Potentially significant"
DB01149,DB00468,"Potentially significant"
DB01149,DB00471,"Potentially significant"
DB01149,DB00475,"Potentially significant"
DB01149,DB00475,Significant
DB01149,DB00480,"Potentially significant"
DB01149,DB00490,"Potentially significant"
DB01149,DB00497,"Potentially significant"
DB01149,DB00499,"Potentially significant"
DB01149,DB00501,"Potentially significant"
DB01149,DB00502,"Potentially significant"
DB01149,DB00503,Critical
DB01149,DB00503,"Potentially significant"
DB01149,DB00528,"Potentially significant"
DB01149,DB00537,"Potentially significant"
DB01149,DB00541,"Potentially significant"
DB01149,DB00563,"Potentially significant"
DB01149,DB00564,"Potentially significant"
DB01149,DB00570,"Potentially significant"
DB01149,DB00590,"Potentially significant"
DB01149,DB00593,"Potentially significant"
DB01149,DB00602,"Potentially significant"
DB01149,DB00603,"Potentially significant"
DB01149,DB00608,"Potentially significant"
DB01149,DB00615,"Potentially significant"
DB01149,DB00619,"Potentially significant"
DB01149,DB00622,"Potentially significant"
DB01149,DB00625,"Potentially significant"
DB01149,DB00628,"Potentially significant"
DB01149,DB00628,Significant
DB01149,DB00641,Critical
DB01149,DB00641,"Potentially significant"
DB01149,DB00655,"Potentially significant"
DB01149,DB00656,"Potentially significant"
DB01149,DB00661,"Potentially significant"
DB01149,DB00673,"Potentially significant"
DB01149,DB00675,"Potentially significant"
DB01149,DB00678,"Potentially significant"
DB01149,DB00683,"Potentially significant"
DB01149,DB00683,Significant
DB01149,DB00690,"Potentially significant"
DB01149,DB00690,Significant
DB01149,DB00694,"Potentially significant"
DB01149,DB00700,"Potentially significant"
DB01149,DB00701,"Potentially significant"
DB01149,DB00705,"Potentially significant"
DB01149,DB00706,"Potentially significant"
DB01149,DB00706,Significant
DB01149,DB00708,"Potentially significant"
DB01149,DB00717,"Potentially significant"
DB01149,DB00731,"Potentially significant"
DB01149,DB00734,"Potentially significant"
DB01149,DB00741,"Potentially significant"
DB01149,DB00759,"Potentially significant"
DB01149,DB00762,"Potentially significant"
DB01149,DB00773,"Potentially significant"
DB01149,DB00783,"Potentially significant"
DB01149,DB00801,Significant
DB01149,DB00802,Critical
DB01149,DB00802,"Potentially significant"
DB01149,DB00813,"Potentially significant"
DB01149,DB00820,"Potentially significant"
DB01149,DB00829,"Potentially significant"
DB01149,DB00829,Significant
DB01149,DB00834,"Potentially significant"
DB01149,DB00863,"Potentially significant"
DB01149,DB00864,Critical
DB01149,DB00864,"Potentially significant"
DB01149,DB00877,"Potentially significant"
DB01149,DB00877,Significant
DB01149,DB00883,"Potentially significant"
DB01149,DB00897,"Potentially significant"
DB01149,DB00897,Significant
DB01149,DB00904,"Potentially significant"
DB01149,DB00907,"Potentially significant"
DB01149,DB00908,"Potentially significant"
DB01149,DB00909,"Potentially significant"
DB01149,DB00921,"Potentially significant"
DB01149,DB00932,"Potentially significant"
DB01149,DB00938,"Potentially significant"
DB01149,DB00949,"Potentially significant"
DB01149,DB00950,"Potentially significant"
DB01149,DB00953,Significant
DB01149,DB00967,"Potentially significant"
DB01149,DB00990,"Potentially significant"
DB01149,DB00997,"Potentially significant"
DB01149,DB01012,"Potentially significant"
DB01149,DB01018,"Potentially significant"
DB01149,DB01020,"Potentially significant"
DB01149,DB01023,"Potentially significant"
DB01149,DB01026,"Potentially significant"
DB01149,DB01036,"Potentially significant"
DB01149,DB01037,Critical
DB01149,DB01045,"Potentially significant"
DB01149,DB01058,"Potentially significant"
DB01149,DB01068,"Potentially significant"
DB01149,DB01068,Significant
DB01149,DB01072,"Potentially significant"
DB01149,DB01076,"Potentially significant"
DB01149,DB01087,"Potentially significant"
DB01149,DB01100,Critical
DB01149,DB01100,"Potentially significant"
DB01149,DB01115,"Potentially significant"
DB01149,DB01118,"Potentially significant"
DB01149,DB01136,"Potentially significant"
DB01149,DB01149,"Potentially significant"
DB01149,DB01167,"Potentially significant"
DB01149,DB01175,"Potentially significant"
DB01149,DB01177,"Potentially significant"
DB01149,DB01183,"Potentially significant"
DB01149,DB01186,"Potentially significant"
DB01149,DB01198,"Potentially significant"
DB01149,DB01200,"Potentially significant"
DB01149,DB01203,"Potentially significant"
DB01149,DB01211,"Potentially significant"
DB01149,DB01219,"Potentially significant"
DB01149,DB01220,"Potentially significant"
DB01149,DB01221,"Potentially significant"
DB01149,DB01222,"Potentially significant"
DB01149,DB01223,"Potentially significant"
DB01149,DB01224,"Potentially significant"
DB01149,DB01227,"Potentially significant"
DB01149,DB01229,"Potentially significant"
DB01149,DB01232,"Potentially significant"
DB01149,DB01234,"Potentially significant"
DB01149,DB01238,"Potentially significant"
DB01149,DB01248,"Potentially significant"
DB01149,DB01253,"Potentially significant"
DB01149,DB01254,"Potentially significant"
DB01149,DB01259,"Potentially significant"
DB01149,DB01261,"Potentially significant"
DB01149,DB01264,"Potentially significant"
DB01149,DB01267,"Potentially significant"
DB01149,DB01268,Significant
DB01149,DB01319,"Potentially significant"
DB01149,DB01394,"Potentially significant"
DB01149,DB01545,"Potentially significant"
DB01149,DB01588,Significant
DB01149,DB01589,Significant
DB01149,DB01590,"Potentially significant"
DB01149,DB04574,"Potentially significant"
DB01149,DB04835,"Potentially significant"
DB01149,DB04855,"Potentially significant"
DB01149,DB04865,"Potentially significant"
DB01149,DB04868,"Potentially significant"
DB01149,DB05039,"Potentially significant"
DB01149,DB05109,"Potentially significant"
DB01149,DB05521,"Potentially significant"
DB01149,DB05676,"Potentially significant"
DB01149,DB05812,"Potentially significant"
DB01149,DB06176,"Potentially significant"
DB01149,DB06204,Significant
DB01149,DB06207,"Potentially significant"
DB01149,DB06207,Significant
DB01149,DB06212,"Potentially significant"
DB01149,DB06228,"Potentially significant"
DB01149,DB06287,"Potentially significant"
DB01149,DB06287,Significant
DB01149,DB06290,"Potentially significant"
DB01149,DB06292,"Potentially significant"
DB01149,DB06335,"Potentially significant"
DB01149,DB06403,"Potentially significant"
DB01149,DB06414,"Potentially significant"
DB01149,DB06480,"Potentially significant"
DB01149,DB06589,"Potentially significant"
DB01149,DB06603,"Potentially significant"
DB01149,DB06605,"Potentially significant"
DB01149,DB06616,"Potentially significant"
DB01149,DB06626,"Potentially significant"
DB01149,DB06695,"Potentially significant"
DB01149,DB06769,"Potentially significant"
DB01149,DB06789,"Potentially significant"
DB01149,DB08815,"Potentially significant"
DB01149,DB08816,"Potentially significant"
DB01149,DB08828,"Potentially significant"
DB01149,DB08864,"Potentially significant"
DB01149,DB08865,"Potentially significant"
DB01149,DB08873,"Potentially significant"
DB01149,DB08881,"Potentially significant"
DB01149,DB08882,"Potentially significant"
DB01149,DB08889,"Potentially significant"
DB01149,DB08893,"Potentially significant"
DB01149,DB08895,"Potentially significant"
DB01149,DB08901,"Potentially significant"
DB01149,DB08907,"Potentially significant"
DB01149,DB08910,"Potentially significant"
DB01149,DB08912,"Potentially significant"
DB01149,DB08916,"Potentially significant"
DB01149,DB08918,"Potentially significant"
DB01149,DB08930,"Potentially significant"
DB01149,DB08931,"Potentially significant"
DB01149,DB08934,"Potentially significant"
DB01149,DB09026,"Potentially significant"
DB01149,DB09027,"Potentially significant"
DB01149,DB09034,"Potentially significant"
DB01149,DB09039,"Potentially significant"
DB01149,DB09048,"Potentially significant"
DB01149,DB09049,"Potentially significant"
DB01149,DB09054,"Potentially significant"
DB01149,DB09071,"Potentially significant"
DB01149,DB09074,"Potentially significant"
DB01149,DB09389,"Potentially significant"
DB01149,DB11757,"Potentially significant"
DB01151,DB00176,Significant
DB01151,DB00196,Critical
DB01151,DB00246,Significant
DB01151,DB00313,Significant
DB01151,DB00333,Significant
DB01151,DB00472,Significant
DB01151,DB00476,Significant
DB01151,DB00501,Significant
DB01151,DB00503,Significant
DB01151,DB00601,Critical
DB01151,DB00615,Significant
DB01151,DB00715,Significant
DB01151,DB00752,Critical
DB01151,DB00780,Critical
DB01151,DB00908,Critical
DB01151,DB01026,Critical
DB01151,DB01037,Critical
DB01151,DB01045,Significant
DB01151,DB01100,Critical
DB01151,DB01104,Significant
DB01151,DB01167,Critical
DB01151,DB01168,Critical
DB01151,DB01201,Significant
DB01151,DB01247,Critical
DB01151,DB01392,Significant
DB01151,DB01626,Critical
DB01151,DB06204,Significant
DB01155,DB00204,"Avoid combination"
DB01155,DB00215,"Avoid combination"
DB01155,DB00246,"Avoid combination"
DB01155,DB00261,"Avoid combination"
DB01155,DB00280,"Avoid combination"
DB01155,DB00308,"Avoid combination"
DB01155,DB00342,"Avoid combination"
DB01155,DB00391,"Avoid combination"
DB01155,DB00468,"Avoid combination"
DB01155,DB00472,"Avoid combination"
DB01155,DB00489,"Avoid combination"
DB01155,DB00539,"Avoid combination"
DB01155,DB00604,"Avoid combination"
DB01155,DB00635,Significant
DB01155,DB00637,"Avoid combination"
DB01155,DB00679,"Avoid combination"
DB01155,DB00741,Significant
DB01155,DB00834,"Avoid combination"
DB01155,DB00860,Significant
DB01155,DB00875,"Avoid combination"
DB01155,DB00908,"Avoid combination"
DB01155,DB00959,Significant
DB01155,DB01035,"Avoid combination"
DB01155,DB01100,"Avoid combination"
DB01155,DB01118,"Avoid combination"
DB01155,DB01169,"Avoid combination"
DB01155,DB01175,"Avoid combination"
DB01155,DB01208,"Avoid combination"
DB01155,DB01218,"Avoid combination"
DB01155,DB01224,"Avoid combination"
DB01155,DB01227,"Avoid combination"
DB01155,DB01244,"Avoid combination"
DB01155,DB01267,"Avoid combination"
DB01155,DB01601,"Avoid combination"
DB01155,DB01624,"Avoid combination"
DB01155,DB04844,"Avoid combination"
DB01155,DB04855,"Avoid combination"
DB01155,DB04855,Significant
DB01155,DB04868,"Avoid combination"
DB01155,DB04946,"Avoid combination"
DB01155,DB05294,"Avoid combination"
DB01155,DB06216,"Avoid combination"
DB01155,DB06697,"Avoid combination"
DB01155,DB06708,"Avoid combination"
DB01155,DB08881,"Avoid combination"
DB01155,DB09083,"Avoid combination"
DB01155,DB09167,"Avoid combination"
DB01156,DB00176,"Potentially significant"
DB01156,DB00193,"Potentially significant"
DB01156,DB00264,"Potentially significant"
DB01156,DB00285,"Potentially significant"
DB01156,DB00289,"Potentially significant"
DB01156,DB00317,"Potentially significant"
DB01156,DB00318,"Potentially significant"
DB01156,DB00321,"Potentially significant"
DB01156,DB00344,"Potentially significant"
DB01156,DB00370,"Potentially significant"
DB01156,DB00373,"Potentially significant"
DB01156,DB00379,"Potentially significant"
DB01156,DB00458,"Potentially significant"
DB01156,DB00472,"Potentially significant"
DB01156,DB00476,"Potentially significant"
DB01156,DB00477,"Potentially significant"
